date,Open,High,Low,Close,Volume,NASDAQ_Close,52_week_high,52_week_low
2023-07-07,40.68000030517578,41.41999816894531,40.349998474121094,40.459999084472656,9000300,13660.7197265625,58.470001220703125,21.5
2023-07-10,40.0,40.20000076293945,38.63999938964844,39.959999084472656,10984800,13685.48046875,58.470001220703125,21.5
2023-07-11,40.38999938964844,44.040000915527344,40.20000076293945,43.81999969482422,17000400,13760.7001953125,58.470001220703125,21.5
2023-07-12,44.70000076293945,44.779998779296875,42.29999923706055,43.689998626708984,13924700,13918.9599609375,58.470001220703125,21.5
2023-07-13,44.400001525878906,47.86000061035156,44.25,46.84000015258789,18990800,14138.5703125,58.470001220703125,21.5
2023-07-14,47.11000061035156,48.099998474121094,44.025001525878906,44.34000015258789,16418000,14113.7001953125,58.470001220703125,21.5
2023-07-17,44.86000061035156,46.494998931884766,43.7400016784668,46.08000183105469,10218300,14244.9501953125,58.470001220703125,21.5
2023-07-18,45.869998931884766,47.68000030517578,44.959999084472656,47.130001068115234,11677000,14353.6396484375,58.470001220703125,21.5
2023-07-19,48.22999954223633,50.08000183105469,47.20000076293945,48.5,15129800,14358.01953125,58.470001220703125,21.5
2023-07-20,47.040000915527344,47.599998474121094,44.17499923706055,44.439998626708984,12804800,14063.3095703125,58.470001220703125,21.5
2023-07-21,45.26499938964844,45.79999923706055,44.380001068115234,44.4900016784668,10075500,14032.8095703125,58.470001220703125,21.5
2023-07-24,44.959999084472656,45.15999984741211,42.869998931884766,43.54999923706055,10448100,14058.8701171875,58.470001220703125,21.5
2023-07-25,44.029998779296875,44.7400016784668,43.099998474121094,43.20000076293945,7209600,14144.5595703125,58.470001220703125,21.5
2023-07-26,42.95000076293945,44.08000183105469,42.41999816894531,43.33000183105469,7340500,14127.2802734375,58.470001220703125,21.5
2023-07-27,45.33000183105469,47.15999984741211,42.720001220703125,43.209999084472656,16370600,14050.1103515625,58.470001220703125,21.5
2023-07-28,44.31999969482422,45.57500076293945,43.900001525878906,45.38999938964844,9074600,14316.66015625,58.470001220703125,21.5
2023-07-31,46.47999954223633,47.150001525878906,45.0,45.84000015258789,8712200,14346.01953125,58.470001220703125,21.5
2023-08-01,45.22999954223633,45.724998474121094,44.20000076293945,45.29999923706055,7774900,14283.91015625,58.470001220703125,21.5
2023-08-02,43.650001525878906,44.029998779296875,41.08000183105469,41.45000076293945,18842300,13973.4501953125,58.470001220703125,21.5
2023-08-03,42.619998931884766,42.95000076293945,40.255001068115234,41.119998931884766,15365400,13959.7197265625,58.470001220703125,21.5
2023-08-04,41.71500015258789,42.08000183105469,39.900001525878906,40.16999816894531,10453600,13909.240234375,58.470001220703125,21.5
2023-08-07,40.02000045776367,40.25,38.790000915527344,39.95000076293945,9012700,13994.400390625,58.470001220703125,21.5
2023-08-08,38.709999084472656,39.0099983215332,37.619998931884766,38.88999938964844,11083400,13884.3203125,58.470001220703125,21.5
2023-08-09,38.529998779296875,38.720001220703125,37.2599983215332,37.560001373291016,9586800,13722.01953125,58.470001220703125,21.5
2023-08-10,37.810001373291016,38.525001525878906,36.709999084472656,37.09000015258789,7749900,13737.990234375,58.470001220703125,21.5
2023-08-11,36.380001068115234,37.0,36.0099983215332,36.630001068115234,7650400,13644.849609375,58.470001220703125,21.5
2023-08-14,35.880001068115234,36.560001373291016,35.220001220703125,36.540000915527344,7269900,13788.330078125,58.470001220703125,21.5
2023-08-15,36.20000076293945,36.31999969482422,35.060001373291016,35.31999969482422,7983700,13631.0498046875,54.29999923706055,21.5
2023-08-16,34.904998779296875,35.61000061035156,34.63999938964844,34.70000076293945,7585500,13474.6298828125,53.63999938964844,21.5
2023-08-17,34.79999923706055,34.84000015258789,33.619998931884766,33.84000015258789,8545300,13316.9296875,52.099998474121094,21.5
2023-08-18,32.959999084472656,34.709999084472656,32.900001525878906,34.40999984741211,10377100,13290.7802734375,51.13999938964844,21.5
2023-08-21,34.529998779296875,34.900001525878906,33.97999954223633,34.5099983215332,7240400,13497.58984375,48.88999938964844,21.5
2023-08-22,35.0,35.09000015258789,33.66999816894531,34.04999923706055,7882000,13505.8701171875,48.88999938964844,21.5
2023-08-23,34.11000061035156,34.9900016784668,33.970001220703125,34.630001068115234,5442300,13721.0302734375,48.88999938964844,21.5
2023-08-24,35.150001525878906,35.2400016784668,33.494998931884766,33.849998474121094,8139000,13463.9697265625,48.88999938964844,21.5
2023-08-25,33.900001525878906,34.880001068115234,33.86000061035156,34.720001220703125,5681700,13590.650390625,48.88999938964844,21.5
2023-08-28,35.45000076293945,35.62799835205078,34.10499954223633,34.689998626708984,6723700,13705.1298828125,48.5,21.5
2023-08-29,34.68000030517578,37.099998474121094,34.59000015258789,36.970001220703125,9483400,13943.759765625,48.5,21.5
2023-08-30,36.91999816894531,37.94499969482422,36.459999084472656,37.470001220703125,7375100,14019.3095703125,48.5,21.5
2023-08-31,37.16999816894531,37.599998474121094,36.619998931884766,37.06999969482422,5881900,14034.9697265625,48.5,21.5
2023-09-01,37.5,38.150001525878906,37.025001525878906,37.09000015258789,5545300,14031.8095703125,48.5,21.5
2023-09-05,36.7400016784668,38.79499816894531,36.439998626708984,38.58000183105469,9170200,14020.9501953125,48.5,21.5
2023-09-06,38.400001525878906,40.04999923706055,38.290000915527344,39.290000915527344,10384600,13872.4697265625,48.5,21.5
2023-09-07,37.95000076293945,38.130001068115234,36.79999923706055,38.0099983215332,8776900,13748.830078125,48.5,21.5
2023-09-08,38.29999923706055,39.040000915527344,37.40999984741211,37.68000030517578,6192300,13761.5302734375,48.5,21.5
2023-09-11,38.25,38.689998626708984,37.5,38.02000045776367,5922600,13917.8896484375,48.5,21.5
2023-09-12,37.439998626708984,39.744998931884766,37.38999938964844,38.970001220703125,13426700,13773.6103515625,48.5,21.5
2023-09-13,38.18000030517578,38.720001220703125,35.83000183105469,36.81999969482422,18526900,13813.58984375,48.5,21.5
2023-09-14,35.51499938964844,37.470001220703125,35.2599983215332,35.709999084472656,14786500,13926.0498046875,48.5,21.5
2023-09-15,36.29999923706055,37.2400016784668,35.31999969482422,36.31999969482422,19309000,13708.330078125,48.5,21.5
2023-09-18,35.060001373291016,35.29999923706055,32.45500183105469,33.45000076293945,31956800,13710.240234375,48.5,21.5
2023-09-19,33.369998931884766,34.47999954223633,33.119998931884766,33.959999084472656,11216400,13678.1904296875,48.5,21.5
2023-09-20,33.95000076293945,34.277000427246094,33.2400016784668,33.31999969482422,7451800,13469.1298828125,48.5,21.5
2023-09-21,32.33000183105469,32.6879997253418,31.59000015258789,31.729999542236328,12325600,13223.98046875,48.5,21.5
2023-09-22,32.02000045776367,32.619998931884766,31.559999465942383,31.610000610351562,10205100,13211.8095703125,48.5,21.5
2023-09-25,31.170000076293945,31.639999389648438,30.809999465942383,31.360000610351562,7907900,13271.3203125,48.5,21.5
2023-09-26,30.93000030517578,31.5,30.329999923706055,30.450000762939453,9143700,13063.6103515625,48.5,21.5
2023-09-27,30.899999618530273,31.0,30.260000228881836,30.559999465942383,7386000,13092.849609375,48.5,21.5
2023-09-28,30.229999542236328,31.100000381469727,29.90999984741211,30.709999084472656,8284600,13201.2802734375,48.5,21.5
2023-09-29,31.190000534057617,31.889999389648438,31.190000534057617,31.389999389648438,8203200,13219.3203125,48.5,21.5
2023-10-02,31.5,31.530000686645508,30.40999984741211,30.540000915527344,7453200,13307.76953125,48.5,21.5
2023-10-03,30.030000686645508,30.260000228881836,29.094999313354492,29.31999969482422,8491400,13059.4697265625,48.5,21.5
2023-10-04,29.6299991607666,29.65999984741211,28.773000717163086,29.440000534057617,7753700,13236.009765625,48.5,21.5
2023-10-05,29.260000228881836,29.3700008392334,28.43000030517578,28.739999771118164,8116400,13219.830078125,48.5,21.5
2023-10-06,28.360000610351562,30.371000289916992,28.219999313354492,30.149999618530273,9554600,13431.33984375,48.5,21.5
2023-10-09,29.200000762939453,29.795000076293945,28.950000762939453,29.700000762939453,7368800,13484.240234375,48.5,21.5
2023-10-10,31.040000915527344,31.65999984741211,29.729999542236328,30.020000457763672,22716600,13562.83984375,48.5,21.5
2023-10-11,30.09000015258789,31.020000457763672,29.75,30.270000457763672,11416700,13659.6796875,48.5,21.5
2023-10-12,30.239999771118164,30.41900062561035,28.899999618530273,29.049999237060547,10377000,13574.2197265625,48.5,21.5
2023-10-13,28.75,29.0,27.969999313354492,28.030000686645508,8597300,13407.23046875,48.5,21.5
2023-10-16,28.0,28.548999786376953,27.06999969482422,28.3799991607666,13171000,13567.98046875,48.5,21.5
2023-10-17,27.989999771118164,29.34000015258789,27.940000534057617,28.969999313354492,9133500,13533.75,48.5,21.5
2023-10-18,28.799999237060547,28.934999465942383,27.3799991607666,27.5,10241700,13314.2998046875,48.5,21.5
2023-10-19,27.860000610351562,28.100000381469727,27.329999923706055,27.489999771118164,8675600,13186.1796875,48.5,21.5
2023-10-20,27.299999237060547,27.672000885009766,26.915000915527344,27.170000076293945,7301900,12983.8095703125,48.5,21.5
2023-10-23,26.0,26.89699935913086,25.610000610351562,26.360000610351562,10460300,13018.330078125,48.5,21.5
2023-10-24,26.760000228881836,27.799999237060547,26.75,27.450000762939453,7998200,13139.8701171875,48.5,21.5
2023-10-25,26.989999771118164,27.200000762939453,25.670000076293945,25.690000534057617,8226400,12821.2197265625,48.5,21.5
2023-10-26,25.6200008392334,26.084999084472656,25.27899932861328,25.899999618530273,9604600,12595.6103515625,48.5,21.5
2023-10-27,26.34000015258789,26.450000762939453,25.489999771118164,25.540000915527344,6117300,12643.009765625,48.5,21.5
2023-10-30,25.860000610351562,25.889999389648438,24.700000762939453,25.079999923706055,7694300,12789.48046875,48.5,21.5
2023-10-31,25.239999771118164,25.670000076293945,24.84000015258789,25.3700008392334,4720300,12851.240234375,48.5,21.5
2023-11-01,25.290000915527344,25.450000762939453,24.329999923706055,25.079999923706055,6840500,13061.4697265625,48.5,21.5
2023-11-02,26.229999542236328,26.940000534057617,26.020000457763672,26.049999237060547,9559300,13294.1904296875,48.5,21.5
2023-11-03,26.579999923706055,28.139999389648438,26.579999923706055,27.639999389648438,11525100,13478.2802734375,48.5,21.5
2023-11-06,28.3700008392334,28.489999771118164,25.55500030517578,25.809999465942383,13083000,13518.7802734375,48.5,21.5
2023-11-07,26.06999969482422,27.3799991607666,25.950000762939453,26.799999237060547,10855000,13639.8603515625,48.5,21.5
2023-11-08,26.989999771118164,27.530000686645508,25.934999465942383,26.059999465942383,13380000,13650.41015625,48.5,21.5
2023-11-09,27.0,27.18000030517578,25.170000076293945,25.239999771118164,25064400,13521.4501953125,48.5,21.5
2023-11-10,22.399999618530273,27.149999618530273,22.200000762939453,27.010000228881836,51807800,13798.1103515625,48.5,24.81999969482422
2023-11-13,26.420000076293945,28.479999542236328,26.389999389648438,28.15999984741211,25685600,13767.740234375,48.5,24.81999969482422
2023-11-14,29.299999237060547,29.489999771118164,27.979999542236328,29.18000030517578,18765900,14094.3798828125,48.5,24.81999969482422
2023-11-15,29.299999237060547,30.3799991607666,28.90999984741211,30.190000534057617,14296700,14103.83984375,48.5,24.81999969482422
2023-11-16,29.860000610351562,30.149999618530273,28.6299991607666,28.899999618530273,10741600,14113.669921875,48.5,24.81999969482422
2023-11-17,29.020000457763672,29.420000076293945,28.450000762939453,29.200000762939453,7572400,14125.48046875,48.5,24.81999969482422
2023-11-20,29.31999969482422,30.1299991607666,28.969999313354492,29.440000534057617,7782100,14284.5302734375,48.5,24.81999969482422
2023-11-21,29.049999237060547,29.31999969482422,28.110000610351562,28.420000076293945,8286400,14199.98046875,48.5,24.81999969482422
2023-11-22,28.8799991607666,28.989999771118164,27.940000534057617,28.59000015258789,7553500,14265.8603515625,48.5,24.81999969482422
2023-11-24,28.5,29.1299991607666,28.479999542236328,28.850000381469727,3657500,14250.849609375,48.5,24.81999969482422
2023-11-27,28.600000381469727,29.43000030517578,27.7549991607666,28.1299991607666,14663600,14241.01953125,48.5,24.81999969482422
2023-11-28,28.010000228881836,29.420000076293945,27.8700008392334,29.3700008392334,7626800,14281.759765625,48.5,24.81999969482422
2023-11-29,30.25,31.639999389648438,29.90999984741211,30.360000610351562,17647600,14258.490234375,48.5,24.81999969482422
2023-11-30,30.68000030517578,30.770000457763672,29.31999969482422,29.510000228881836,9310300,14226.2197265625,48.5,24.81999969482422
2023-12-01,29.350000381469727,32.70000076293945,29.2549991607666,32.52000045776367,17924700,14305.0302734375,48.5,24.81999969482422
2023-12-04,32.0,33.02000045776367,31.850000381469727,32.630001068115234,11660200,14185.490234375,48.5,24.81999969482422
2023-12-05,32.27000045776367,32.630001068115234,30.815000534057617,31.260000228881836,11022200,14229.91015625,48.5,24.81999969482422
2023-12-06,31.93000030517578,32.584999084472656,31.454999923706055,31.5,9701700,14146.7099609375,48.5,24.81999969482422
2023-12-07,31.450000762939453,32.040000915527344,31.149999618530273,31.899999618530273,7450000,14339.990234375,48.5,24.81999969482422
2023-12-08,31.729999542236328,33.729000091552734,31.611000061035156,32.70000076293945,13389700,14403.9697265625,48.5,24.81999969482422
2023-12-11,32.22999954223633,32.68000030517578,31.600000381469727,32.400001525878906,6592900,14432.490234375,48.5,24.81999969482422
2023-12-12,32.47999954223633,33.369998931884766,31.989999771118164,33.189998626708984,9444400,14533.400390625,48.5,24.81999969482422
2023-12-13,33.349998474121094,35.5,33.189998626708984,35.38999938964844,15412600,14733.9599609375,48.5,24.81999969482422
2023-12-14,36.400001525878906,38.380001068115234,36.36000061035156,38.279998779296875,21308100,14761.5595703125,48.5,24.81999969482422
2023-12-15,38.529998779296875,39.650001525878906,37.970001220703125,39.36000061035156,18577000,14813.919921875,48.5,24.81999969482422
2023-12-18,38.81999969482422,39.790000915527344,38.4900016784668,39.310001373291016,11054900,14904.8095703125,48.5,24.81999969482422
2023-12-19,39.83000183105469,41.369998931884766,39.599998474121094,40.939998626708984,13722100,15003.2197265625,48.5,24.81999969482422
2023-12-20,40.81999969482422,41.3849983215332,38.61000061035156,38.66999816894531,11997800,14777.9404296875,48.5,24.81999969482422
2023-12-21,39.5,40.06399917602539,38.54100036621094,39.709999084472656,10245000,14963.8701171875,48.5,24.81999969482422
2023-12-22,38.5,39.58000183105469,37.43000030517578,39.209999084472656,11583100,14992.9697265625,48.5,24.81999969482422
2023-12-26,39.9900016784668,42.439998626708984,39.83000183105469,42.13999938964844,13273900,15074.5703125,48.5,24.81999969482422
2023-12-27,42.650001525878906,43.540000915527344,41.46500015258789,42.72999954223633,11965700,15099.1796875,48.5,24.81999969482422
2023-12-28,42.29999923706055,42.79499816894531,41.67499923706055,42.68000030517578,6871600,15095.1396484375,48.5,24.81999969482422
2023-12-29,42.34000015258789,42.560001373291016,40.08000183105469,40.88999938964844,10951100,15011.349609375,48.5,24.81999969482422
2024-01-02,39.97999954223633,40.66999816894531,38.279998779296875,38.790000915527344,12599900,14765.9404296875,48.5,24.81999969482422
2024-01-03,37.880001068115234,38.209999084472656,36.77000045776367,36.93000030517578,12665300,14592.2099609375,48.5,24.81999969482422
2024-01-04,36.8650016784668,37.68000030517578,36.25,37.04999923706055,9227000,14510.2998046875,48.5,24.81999969482422
2024-01-05,36.459999084472656,38.36000061035156,36.16999816894531,37.779998779296875,11209900,14524.0703125,48.5,24.81999969482422
2024-01-08,37.5099983215332,39.29199981689453,37.130001068115234,38.97999954223633,12057100,14843.76953125,48.5,24.81999969482422
2024-01-09,38.59000015258789,38.66999816894531,35.529998779296875,35.869998931884766,30384600,14857.7099609375,48.5,24.81999969482422
2024-01-10,36.08000183105469,38.849998474121094,35.5,37.130001068115234,23615400,14969.650390625,48.5,24.81999969482422
2024-01-11,36.63999938964844,37.040000915527344,34.63999938964844,34.81999969482422,18972900,14970.1904296875,48.5,24.81999969482422
2024-01-12,34.47999954223633,35.5620002746582,34.2400016784668,34.59000015258789,12905500,14972.759765625,48.5,24.81999969482422
