date,Open,High,Low,Close,Volume,NASDAQ_Close,52_week_high,52_week_low
2023-10-20,175.07933758477535,175.18919346443124,172.41285240263238,172.6525421142578,64189300,12983.8095703125,195.9269561767578,124.32508850097656
2023-10-23,170.685138104863,173.78105030495894,169.7064165147775,172.7723846435547,55980100,13018.330078125,195.9269561767578,124.32508850097656
2023-10-24,172.82232098392808,173.44150037289924,171.22442001009617,173.21180725097656,43816600,13139.8701171875,195.9269561767578,124.32508850097656
2023-10-25,171.6538657387105,172.8323059213211,170.42547305366105,170.87489318847656,57157000,12821.2197265625,195.9269561767578,124.32508850097656
2023-10-26,170.1458425788756,171.1545234940036,165.45202932656696,166.67042541503906,70625300,12595.6103515625,195.9269561767578,124.32508850097656
2023-10-27,166.6903985036265,168.737704345899,166.6105019317798,167.99867248535156,58499100,12643.009765625,195.9269561767578,124.32508850097656
2023-10-30,168.79761520936918,170.9447802387597,168.64780342952264,170.06593322753906,51131000,12789.48046875,195.9269561767578,124.32508850097656
2023-10-31,169.12718875588266,170.67513719746998,167.67908436026187,170.54531860351562,44846000,12851.240234375,195.9269561767578,124.32508850097656
2023-11-01,170.7750106172122,174.00075655092,169.8961635809227,173.74110412597656,56934900,13061.4697265625,195.9269561767578,124.32508850097656
2023-11-02,175.28907412436934,177.54609517602384,175.22915550404335,177.3363800048828,77334800,13294.1904296875,195.9269561767578,124.32508850097656
2023-11-03,174.01075448735614,176.58736175920453,173.1219260874277,176.41757202148438,79763700,13478.2802734375,195.9269561767578,124.32508850097656
2023-11-06,176.14794523268097,179.19392021761848,175.9781707269317,178.9941864013672,63841300,13518.7802734375,195.9269561767578,124.32508850097656
2023-11-07,178.94423894557977,182.19995939602362,178.7345237840102,181.58078002929688,70530000,13639.8603515625,195.9269561767578,124.32508850097656
2023-11-08,182.11008547723094,183.2086290475756,181.35107566780474,182.6493682861328,49340300,13650.41015625,195.9269561767578,124.32508850097656
2023-11-09,182.71927755560236,183.87773970716447,181.57078152191718,182.1699981689453,53763500,13521.4501953125,195.9269561767578,124.32508850097656
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,66133400,13798.1103515625,195.9269561767578,124.32508850097656
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,43627500,13767.740234375,195.9269561767578,124.32508850097656
2023-11-14,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,60108400,14094.3798828125,195.9269561767578,124.32508850097656
2023-11-15,187.85000610351562,189.5,187.77999877929688,188.00999450683594,53790500,14103.83984375,195.9269561767578,124.32508850097656
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,54412900,14113.669921875,195.9269561767578,124.32508850097656
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.69000244140625,50922700,14125.48046875,195.9269561767578,124.32508850097656
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,46505100,14284.5302734375,195.9269561767578,124.32508850097656
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,38134500,14199.98046875,195.9269561767578,124.32508850097656
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,39617700,14265.8603515625,195.9269561767578,124.32508850097656
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.97000122070312,24048300,14250.849609375,195.9269561767578,124.32508850097656
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,40552600,14241.01953125,195.9269561767578,124.32508850097656
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,38415400,14281.759765625,195.9269561767578,124.32508850097656
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,43014200,14258.490234375,195.9269561767578,124.32508850097656
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,48794400,14226.2197265625,195.9269561767578,124.32508850097656
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,45679300,14305.0302734375,195.9269561767578,124.32508850097656
2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,43389500,14185.490234375,195.9269561767578,124.32508850097656
2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,66628400,14229.91015625,195.9269561767578,124.32508850097656
2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,41089700,14146.7099609375,195.9269561767578,124.32508850097656
2023-12-07,193.6300048828125,195.0,193.58999633789062,194.27000427246094,47477700,14339.990234375,195.9269561767578,124.32508850097656
2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,53377300,14403.9697265625,195.9269561767578,124.32508850097656
2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,60943700,14432.490234375,195.9269561767578,124.32508850097656
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,52696900,14533.400390625,195.9269561767578,124.32508850097656
2023-12-13,195.08999633789062,198.0,194.85000610351562,197.9600067138672,70404200,14733.9599609375,197.9600067138672,124.32508850097656
2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,66831600,14761.5595703125,198.11000061035156,124.32508850097656
2023-12-15,197.52999877929688,198.39999389648438,197.0,197.57000732421875,128256700,14813.919921875,198.11000061035156,124.32508850097656
2023-12-18,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,55751900,14904.8095703125,198.11000061035156,124.32508850097656
2023-12-19,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,40714100,15003.2197265625,198.11000061035156,124.32508850097656
2023-12-20,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,52242800,14777.9404296875,198.11000061035156,124.32508850097656
2023-12-21,196.10000610351562,197.0800018310547,193.5,194.67999267578125,46482500,14963.8701171875,198.11000061035156,124.32508850097656
2023-12-22,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,37122800,14992.9697265625,198.11000061035156,124.32508850097656
2023-12-26,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,28919300,15074.5703125,198.11000061035156,124.32508850097656
2023-12-27,192.49000549316406,193.5,191.08999633789062,193.14999389648438,48087700,15099.1796875,198.11000061035156,124.32508850097656
2023-12-28,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,34049900,15095.1396484375,198.11000061035156,124.32508850097656
2023-12-29,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,42628800,15011.349609375,198.11000061035156,124.32508850097656
2024-01-02,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,82488700,14765.9404296875,198.11000061035156,124.32508850097656
2024-01-03,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414500,14592.2099609375,198.11000061035156,124.32508850097656
2024-01-04,182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,71983600,14510.2998046875,198.11000061035156,124.32508850097656
2024-01-05,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,62303300,14524.0703125,198.11000061035156,124.32508850097656
2024-01-08,182.08999633789062,185.60000610351562,181.5,185.55999755859375,59144500,14843.76953125,198.11000061035156,128.89952087402344
2024-01-09,183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,42841800,14857.7099609375,198.11000061035156,129.4265594482422
2024-01-10,184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,46792900,14969.650390625,198.11000061035156,130.0033416748047
2024-01-11,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,49128400,14970.1904296875,198.11000061035156,132.66844177246094
2024-01-12,186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,40444700,14972.759765625,198.11000061035156,132.66844177246094
