date,Open,High,Low,Close,Volume,NASDAQ_Close,52_week_high,52_week_low
2023-06-07,65.25,65.31999969482422,63.54999923706055,64.04000091552734,15511900,13104.900390625,102.08000183105469,59.369998931884766
2023-06-08,64.19999694824219,64.69499969482422,63.98500061035156,64.23999786376953,13568500,13238.51953125,102.08000183105469,59.369998931884766
2023-06-09,64.0,64.05999755859375,62.43000030517578,63.4900016784668,17140800,13259.1396484375,102.08000183105469,59.369998931884766
2023-06-12,63.599998474121094,64.26000213623047,63.119998931884766,63.72999954223633,15945400,13461.919921875,102.08000183105469,59.369998931884766
2023-06-13,63.54999923706055,64.23999786376953,63.130001068115234,63.560001373291016,19963400,13573.3203125,102.08000183105469,59.369998931884766
2023-06-14,64.13999938964844,65.0999984741211,63.025001525878906,63.599998474121094,24028100,13626.48046875,102.08000183105469,59.369998931884766
2023-06-15,63.119998931884766,66.20999908447266,62.630001068115234,65.8499984741211,21527700,13782.8203125,102.08000183105469,59.369998931884766
2023-06-16,65.94999694824219,67.1500015258789,65.22000122070312,66.43000030517578,29690500,13689.5703125,102.08000183105469,59.369998931884766
2023-06-20,67.12999725341797,69.19999694824219,66.77999877929688,68.88999938964844,31379200,13667.2900390625,102.08000183105469,59.369998931884766
2023-06-21,68.94499969482422,69.0199966430664,67.22000122070312,68.19000244140625,23910600,13502.2001953125,102.08000183105469,59.369998931884766
2023-06-22,67.5199966430664,68.6449966430664,67.05999755859375,68.56999969482422,16872500,13630.6103515625,102.08000183105469,59.369998931884766
2023-06-23,67.41500091552734,68.16000366210938,65.8499984741211,66.94000244140625,27616200,13492.51953125,102.08000183105469,59.369998931884766
2023-06-26,66.87000274658203,67.58000183105469,66.41000366210938,66.44000244140625,12224400,13335.7802734375,102.08000183105469,59.369998931884766
2023-06-27,66.87000274658203,67.0999984741211,65.77999877929688,66.2300033569336,16371200,13555.669921875,102.08000183105469,59.369998931884766
2023-06-28,66.05000305175781,66.4800033569336,65.62000274658203,66.02999877929688,15390600,13591.75,102.08000183105469,59.369998931884766
2023-06-29,66.30000305175781,67.33999633789062,65.62000274658203,65.86000061035156,14894200,13591.330078125,102.08000183105469,59.369998931884766
2023-06-30,66.08999633789062,66.9749984741211,65.75,66.7300033569336,16894000,13787.919921875,102.08000183105469,59.369998931884766
2023-07-03,67.12000274658203,68.62999725341797,66.83999633789062,68.0999984741211,8617900,13816.76953125,102.08000183105469,59.369998931884766
2023-07-05,68.04000091552734,68.9000015258789,67.0,68.8499984741211,13980600,13791.650390625,102.08000183105469,59.369998931884766
2023-07-06,67.70999908447266,67.8499984741211,65.62999725341797,66.13999938964844,17447500,13679.0400390625,102.08000183105469,59.369998931884766
2023-07-07,66.19000244140625,67.66000366210938,65.9800033569336,66.79000091552734,12313900,13660.7197265625,102.08000183105469,59.369998931884766
2023-07-10,66.80000305175781,69.36000061035156,66.69000244140625,69.27999877929688,14872000,13685.48046875,102.08000183105469,59.369998931884766
2023-07-11,69.63999938964844,70.7300033569336,69.41000366210938,70.62000274658203,14799000,13760.7001953125,102.08000183105469,59.369998931884766
2023-07-12,71.72000122070312,71.87000274658203,70.27999877929688,70.58999633789062,14458500,13918.9599609375,102.08000183105469,59.369998931884766
